source,target,similarity,weight
113,125,0.6931402188466652,0.8465701094233327
1003,1105,0.6931194608106371,0.8465597304053185
230,865,0.693058453174647,0.8465292265873234
36,109,0.6930311835411503,0.8465155917705751
9,238,0.6929653440106999,0.84648267200535
67,886,0.6928412385472279,0.8464206192736139
1050,1051,0.6927589833110523,0.8463794916555262
46,777,0.6927535695127516,0.8463767847563758
238,269,0.6927366715902156,0.8463683357951077
146,806,0.6926717632337166,0.8463358816168582
851,940,0.6926361089212992,0.8463180544606497
850,857,0.6925890777395151,0.8462945388697576
299,446,0.6925160525500127,0.8462580262750063
880,970,0.6924966908645368,0.8462483454322685
132,778,0.692473640749983,0.8462368203749915
114,127,0.6923570852443381,0.8461785426221691
1094,1193,0.6922762906994453,0.8461381453497226
43,814,0.6922638706207244,0.8461319353103622
588,663,0.6922172621445861,0.8461086310722931
98,130,0.6921974875914583,0.8460987437957291
26,90,0.6921656572182314,0.8460828286091158
814,897,0.6921428505464475,0.8460714252732238
1089,1193,0.6919820057622578,0.8459910028811288
893,897,0.6919362767886862,0.8459681383943431
36,98,0.6918715488553328,0.8459357744276663
478,660,0.6918505334018399,0.8459252667009199
1022,1090,0.6918203487464682,0.8459101743732341
86,91,0.6917650430208206,0.8458825215104103
812,918,0.6916838517125647,0.8458419258562824
1128,1148,0.6916688054860837,0.8458344027430418
1138,1179,0.6916429819299235,0.8458214909649617
514,708,0.6915835048712774,0.8457917524356386
44,945,0.6915050243843339,0.845752512192167
92,106,0.6914223811586451,0.8457111905793225
864,867,0.6914167775219114,0.8457083887609558
1085,1178,0.6914110800877634,0.8457055400438818
545,926,0.6913884724968372,0.8456942362484186
80,123,0.6913727779725557,0.8456863889862778
33,200,0.6913527340457973,0.8456763670228986
321,347,0.6913066264321758,0.8456533132160879
368,1145,0.6912736291370549,0.8456368145685275
409,754,0.691206021252602,0.845603010626301
227,228,0.6911791431407797,0.8455895715703898
724,725,0.6911427755236188,0.8455713877618094
37,39,0.6910402336641456,0.8455201168320727
620,645,0.6908403095871067,0.8454201547935534
545,943,0.6907655835699232,0.8453827917849617
112,123,0.6907411764420854,0.8453705882210427
424,470,0.690607061983223,0.8453035309916115
644,979,0.6906060913175929,0.8453030456587964
597,637,0.6905856594084568,0.8452928297042284
185,891,0.6905480597370853,0.8452740298685426
893,903,0.6904847979156499,0.8452423989578249
1068,1150,0.6904046096164608,0.8452023048082304
1063,1134,0.6903799213036801,0.84518996065184
1081,1176,0.6903345313650153,0.8451672656825077
534,774,0.6903105009347527,0.8451552504673763
716,846,0.6902639694136923,0.8451319847068461
545,646,0.6901589673789668,0.8450794836894834
63,199,0.6901194511188986,0.8450597255594493
71,759,0.6901194369211262,0.845059718460563
34,806,0.6901012016175646,0.8450506008087824
221,835,0.6900840027053201,0.84504200135266
165,950,0.6900688259513573,0.8450344129756786
339,1028,0.6900395577848525,0.8450197788924263
1060,1101,0.6900375049791142,0.8450187524895572
1034,1128,0.6900305879547948,0.8450152939773974
122,896,0.6899685777781555,0.8449842888890777
106,124,0.6899568857454869,0.8449784428727434
221,472,0.6899141170031826,0.8449570585015913
165,946,0.6898819899761922,0.8449409949880962
1014,1073,0.6898609161621189,0.8449304580810595
344,452,0.6897908916337283,0.8448954458168642
808,993,0.6897699985957793,0.8448849992978896
1024,1138,0.6897543636639394,0.8448771818319697
202,993,0.689750883897989,0.8448754419489946
966,972,0.6897296393043297,0.8448648196521649
156,216,0.6896319823825772,0.8448159911912886
871,888,0.6895788925770305,0.8447894462885153
268,810,0.6895710435988357,0.8447855217994178
724,741,0.6895578904803626,0.8447789452401813
545,631,0.68948636514776,0.84474318257388
1128,1129,0.689456685951339,0.8447283429756696
191,236,0.6894154764636652,0.8447077382318326
245,716,0.6889968583292625,0.8444984291646312
810,864,0.6888324136978582,0.8444162068489292
618,974,0.6888261259824962,0.8444130629912481
1083,1130,0.688692980954621,0.8443464904773105
515,623,0.6886682499215036,0.8443341249607518
739,751,0.6886660422148233,0.8443330211074116
84,558,0.6886532091476615,0.8443266045738307
528,944,0.6886526354881725,0.8443263177440863
804,923,0.6886131089659261,0.8443065544829631
110,129,0.6884984978161374,0.8442492489080686
192,195,0.6882796865498176,0.8441398432749088
783,896,0.6882721266101667,0.8441360633050834
54,210,0.6882330959616089,0.8441165479808044
115,804,0.6881909063995986,0.8440954531997993
499,1110,0.6881627543437878,0.8440813771718939
1044,1093,0.6880279106686594,0.8440139553343298
173,789,0.6880118958465329,0.8440059479232664
1061,1158,0.6879975548723899,0.843998777436195
858,866,0.6879781677579684,0.8439890838789842
92,225,0.6878983827547455,0.8439491913773727
675,996,0.6878871986400097,0.8439435993200048
90,123,0.6878701786707334,0.8439350893353668
74,502,0.6877974197166693,0.8438987098583346
113,130,0.6875762553658173,0.8437881276829087
729,745,0.6875236908260421,0.8437618454130211
1068,1101,0.6875126957598561,0.843756347879928
1042,1129,0.6874933551969498,0.8437466775984749
1066,1099,0.6874925030212001,0.8437462515106
525,528,0.6874766424642681,0.8437383212321341
1173,1184,0.6874700004923131,0.8437350002461566
731,747,0.687349750473247,0.8436748752366234
582,936,0.6872137619228212,0.8436068809614106
567,672,0.6871721337818761,0.8435860668909381
35,719,0.6871245664252259,0.843562283212613
24,28,0.6871084552075809,0.8435542276037904
273,684,0.6870775086655525,0.8435387543327763
255,288,0.6870028812929668,0.8435014406464834
1158,1184,0.6869598957861959,0.8434799478930979
1158,1198,0.6869537209144494,0.8434768604572247
1065,1167,0.6868914154202408,0.8434457077101204
44,156,0.6868439864672492,0.8434219932336247
170,882,0.6867757244781946,0.8433878622390973
81,206,0.6867191764971853,0.8433595882485927
195,663,0.6867182699559188,0.8433591349779594
91,107,0.6866657342007815,0.8433328671003908
244,886,0.6866343552198816,0.8433171776099408
91,109,0.6865950898858009,0.8432975449429004
1008,1087,0.686547789622436,0.843273894811218
725,741,0.6864648225978309,0.8432324112989155
1194,1196,0.6864614778621494,0.8432307389310747
1062,1083,0.6863173445430837,0.8431586722715418
599,684,0.6863094548425571,0.8431547274212785
1024,1041,0.6862452999318777,0.8431226499659388
936,980,0.6862280045007265,0.8431140022503633
376,395,0.6861714637598355,0.8430857318799178
1044,1126,0.6860407497753904,0.8430203748876952
195,638,0.6860256344084308,0.8430128172042154
339,1035,0.6860043399644457,0.8430021699822228
1069,1198,0.6859913961559916,0.8429956980779958
871,885,0.6859576774603151,0.8429788387301576
162,187,0.6858617522093694,0.8429308761046848
530,568,0.6858522541775662,0.8429261270887831
19,171,0.6858500638309826,0.8429250319154913
1041,1195,0.6858450408152941,0.842922520407647
521,594,0.6857784328302592,0.8428892164151296
1069,1095,0.6857469556502854,0.8428734778251428
424,1025,0.6856616565644413,0.8428308282822207
93,120,0.6855463294752969,0.8427731647376484
886,918,0.6855092427013605,0.8427546213506802
416,816,0.6854472722860164,0.8427236361430082
1041,1139,0.6853764997740299,0.842688249887015
109,120,0.6853642819888242,0.8426821409944121
160,291,0.685348259167989,0.8426741295839946
839,854,0.6853334925207413,0.8426667462603706
1184,1187,0.6852796571533836,0.8426398285766918
280,748,0.685231316074305,0.8426156580371524
8,166,0.6851765610595856,0.8425882805297928
804,850,0.6851136986885233,0.8425568493442617
6,112,0.6850188441961647,0.8425094220980823
553,979,0.6850073834418706,0.8425036917209353
899,900,0.6848315664321507,0.8424157832160754
1046,1134,0.6847683468468504,0.8423841734234252
1006,1196,0.6846565445248076,0.8423282722624038
497,656,0.6846548773180069,0.8423274386590034
337,747,0.6845888924549919,0.8422944462274959
68,553,0.6844803103415501,0.842240155170775
1041,1065,0.6844256638266556,0.8422128319133277
63,758,0.6843487163898726,0.8421743581949364
368,1031,0.6843459124027196,0.8421729562013598
424,502,0.6842945016064773,0.8421472508032386
304,1171,0.6842757845746987,0.8421378922873494
511,844,0.6841753388360828,0.8420876694180415
629,677,0.6841044917315066,0.8420522458657533
209,855,0.6840833674520476,0.8420416837260238
787,829,0.6840258925675011,0.8420129462837506
1017,1105,0.6840223332432839,0.8420111666216419
1059,1188,0.6840138063875701,0.8420069031937851
38,853,0.6839780651293392,0.8419890325646696
8,638,0.6839268899871533,0.8419634449935767
113,740,0.6838449806443551,0.8419224903221776
781,886,0.6838155536609246,0.8419077768304624
1008,1077,0.6837475783014294,0.8418737891507146
120,730,0.6836679044858042,0.8418339522429021
855,925,0.6836645337426338,0.841832266871317
18,42,0.683656343468819,0.8418281717344095
550,553,0.6835670690540994,0.8417835345270497
417,982,0.6835333956091763,0.8417666978045881
547,558,0.6834290185583511,0.8417145092791756
65,71,0.6833324469445605,0.8416662234722803
1095,1124,0.6833179915887175,0.8416589957943588
1138,1195,0.6832815218514893,0.8416407609257446
205,991,0.6831732265482778,0.841586613274139
450,458,0.6831674180187522,0.8415837090093761
102,791,0.6829770929489485,0.8414885464744742
1017,1130,0.6829468002102003,0.8414734001051001
590,645,0.6828853120029753,0.8414426560014876
544,959,0.6828722331057657,0.8414361165528829
327,378,0.682842935310427,0.8414214676552134
300,502,0.6825724097267004,0.8412862048633503
50,57,0.6825655137089396,0.8412827568544698
230,231,0.6825568430889994,0.8412784215444997
11,802,0.68250374413557,0.8412518720677851
523,702,0.6824364832357674,0.8412182416178837
1037,1154,0.6824218660997463,0.8412109330498732
236,808,0.6823779011705581,0.841188950585279
332,393,0.6823225754334405,0.8411612877167203
484,667,0.6822564970065178,0.841128248503259
557,967,0.6822396824735899,0.841119841236795
616,690,0.682044861814941,0.8410224309074705
53,203,0.6820409361282777,0.8410204680641389
362,1192,0.6819917797057078,0.8409958898528539
1084,1103,0.6819633690526409,0.8409816845263205
615,638,0.6819243877959585,0.8409621938979792
378,411,0.6818612055713281,0.840930602785664
33,848,0.6818571399767758,0.8409285699883879
76,82,0.6818049168855468,0.8409024584427733
25,700,0.681709158551024,0.840854579275512
1102,1155,0.6817068100667355,0.8408534050333678
807,991,0.6817036283374083,0.8408518141687041
380,394,0.6816814169306368,0.8408407084653184
784,789,0.6816712288649935,0.8408356144324968
657,672,0.6815754259420164,0.8407877129710082
35,88,0.6814075342941885,0.8407037671470943
30,721,0.6813835969908706,0.8406917984954353
435,1193,0.6813622333655781,0.840681116682789
716,997,0.6813210808351285,0.8406605404175642
550,945,0.6812727479422283,0.8406363739711141
1135,1146,0.6812351193821047,0.8406175596910523
369,375,0.681198304449407,0.8405991522247035
179,295,0.6810485001891168,0.8405242500945584
348,675,0.6810265898996376,0.8405132949498189
1016,1094,0.6810190345807599,0.8405095172903799
1043,1126,0.6809421220086367,0.8404710610043183
232,285,0.6809340083399279,0.840467004169964
49,302,0.6808652420938491,0.8404326210469246
4,796,0.6808419339142291,0.8404209669571145
334,404,0.6808010140527397,0.8404005070263698
219,884,0.6807657773461954,0.8403828886730977
1181,1194,0.6805322557303919,0.8402661278651959
286,633,0.6805127399690833,0.8402563699845417
142,780,0.6805028660801123,0.8402514330400561
99,835,0.6805019325076465,0.8402509662538232
1052,1097,0.680464147142862,0.840232073571431
347,386,0.68036045101622,0.84018022550811
166,195,0.6802997535091665,0.8401498767545832
51,55,0.6800956551904368,0.8400478275952183
1184,1194,0.6800935139074249,0.8400467569537124
470,547,0.6800918730569819,0.8400459365284909
800,976,0.6800536490870265,0.8400268245435132
836,876,0.680049391914832,0.840024695957416
244,761,0.6800463637522374,0.8400231818761187
399,458,0.6800251122459543,0.8400125561229772
839,924,0.6800021831516155,0.8400010915758078
717,725,0.6799581162671816,0.8399790581335909
941,993,0.6798897098163901,0.839944854908195
186,810,0.6797925600348692,0.8398962800174345
533,629,0.679753890587933,0.8398769452939665
1044,1059,0.6797426401256916,0.8398713200628458
595,623,0.6797201397510291,0.8398600698755145
541,543,0.6797088187060836,0.8398544093530418
1052,1101,0.6797073998221961,0.839853699911098
1166,1196,0.6794870732457131,0.8397435366228565
178,897,0.679417952732507,0.8397089763662535
1051,1066,0.6794155537352781,0.8397077768676391
335,384,0.679355545863031,0.8396777729315155
39,751,0.6792591479143733,0.8396295739571866
120,718,0.6791584775076095,0.8395792387538048
758,760,0.6790996381412633,0.8395498190706316
848,857,0.6789185163452673,0.8394592581726337
148,974,0.6788633988992202,0.83943169944961
1109,1119,0.678821644163679,0.8394108220818395
1004,1051,0.6787730394995471,0.8393865197497736
50,647,0.6787603041585004,0.8393801520792502
166,803,0.678731113699631,0.8393655568498155
607,620,0.678723678612733,0.8393618393063664
765,982,0.6786676116300445,0.8393338058150223
663,979,0.6786572914410569,0.8393286457205285
587,936,0.6786456437118553,0.8393228218559277
228,266,0.6786278814598501,0.839313940729925
1091,1153,0.6784808629449255,0.8392404314724627
12,700,0.6784483725905099,0.839224186295255
218,815,0.6783820615308356,0.8391910307654178
44,63,0.6782633474138359,0.8391316737069179
145,891,0.6782633256265692,0.8391316628132846
80,102,0.678244831590239,0.8391224157951195
8,160,0.678198544605821,0.8390992723029105
489,707,0.678195491898784,0.839097745949392
1097,1100,0.6781554650824029,0.8390777325412014
1048,1101,0.67808853109172,0.83904426554586
339,1190,0.6780845460952482,0.8390422730476241
136,976,0.6780065309067592,0.8390032654533797
692,755,0.6779919820824887,0.8389959910412443
510,1110,0.6779190533896103,0.8389595266948051
134,483,0.6778447210991583,0.8389223605495791
52,805,0.6778230277967773,0.8389115138983887
173,868,0.6777585513362149,0.8388792756681074
81,761,0.677754688553256,0.838877344276628
1028,1178,0.6777369059988992,0.8388684529994497
35,721,0.6776933881245432,0.8388466940622716
700,892,0.677631658077467,0.8388158290387335
220,863,0.6775982315180308,0.8387991157590153
122,893,0.6775708470613211,0.8387854235306605
1098,1101,0.6773977855074786,0.8386988927537393
60,83,0.6771065714863781,0.838553285743189
1138,1163,0.6769888062788512,0.8384944031394256
156,284,0.6768673276763824,0.8384336638381912
729,738,0.6768508900899247,0.8384254450449624
1120,1128,0.6767887420880987,0.8383943710440493
144,192,0.6767870143665004,0.8383935071832502
72,155,0.67677010580971,0.838385052904855
1067,1165,0.6767596887106465,0.8383798443553232
1043,1176,0.6767236118803872,0.8383618059401936
836,887,0.6767105448489874,0.8383552724244937
5,770,0.6767034457894364,0.8383517228947182
554,587,0.6766593462517325,0.8383296731258663
300,499,0.6766589743278766,0.8383294871639383
137,163,0.6766069673904938,0.8383034836952469
1,108,0.6765514010218346,0.8382757005109174
504,594,0.67653589087137,0.838267945435685
1024,1131,0.676528877265284,0.838264438632642
354,407,0.6764866649857659,0.838243332492883
545,929,0.6764656475905124,0.8382328237952562
273,941,0.676464764168668,0.838232382084334
541,656,0.6764541172720168,0.8382270586360083
623,1071,0.6763962377213665,0.8381981188606833
230,885,0.676381229732286,0.838190614866143
265,603,0.6763668393278589,0.8381834196639295
318,328,0.6762426786173488,0.8381213393086744
491,694,0.6762033271257148,0.8381016635628574
236,824,0.6761946074004798,0.8380973037002399
161,195,0.6761362051541255,0.8380681025770628
1019,1061,0.6761342009387545,0.8380671004693773
1037,1087,0.6760828337355742,0.8380414168677871
383,388,0.6760756097891437,0.8380378048945718
828,893,0.6760009360733455,0.8380004680366728
21,106,0.675995700401848,0.837997850200924
350,353,0.6759797842820287,0.8379898921410143
134,649,0.6758420993086715,0.8379210496543357
41,87,0.6757711323683545,0.8378855661841773
530,976,0.6757296990785931,0.8378648495392966
1147,1149,0.6756966672046483,0.8378483336023241
347,438,0.6755804809227918,0.8377902404613959
1016,1089,0.6755783102576106,0.8377891551288053
182,999,0.6755671548505743,0.8377835774252871
190,754,0.6755429077086008,0.8377714538543004
642,661,0.6755183759995466,0.8377591879997732
250,896,0.6754641800901956,0.8377320900450977
614,933,0.67545003910717,0.837725019553585
32,439,0.6754444200981032,0.8377222100490516
1043,1107,0.6754257294884504,0.8377128647442251
969,983,0.6752974237733199,0.83764871188666
637,709,0.6752945359044591,0.8376472679522295
362,417,0.6752575961188387,0.8376287980594194
332,375,0.6751135719423289,0.8375567859711645
543,656,0.6751060541552525,0.8375530270776262
870,881,0.6749233351544724,0.8374616675772362
566,660,0.6749185018846227,0.8374592509423113
30,788,0.6748515289410245,0.8374257644705123
159,166,0.6747882364788154,0.8373941182394077
302,844,0.6747265081013268,0.8373632540506635
635,650,0.6747154163365419,0.8373577081682709
1084,1158,0.6746675381346994,0.8373337690673497
1060,1121,0.6745961135246157,0.8372980567623078
758,835,0.6745297960007145,0.8372648980003572
51,75,0.6744701962481325,0.8372350981240663
54,188,0.6744608826967969,0.8372304413483984
1067,1114,0.674415433534852,0.837207716767426
101,113,0.6743548226891066,0.8371774113445534
624,996,0.6743084906935328,0.8371542453467664
1040,1062,0.674249758369738,0.837124879184869
513,936,0.6742137072276772,0.8371068536138386
739,749,0.6741641889325476,0.8370820944662738
426,432,0.6741115261023273,0.8370557630511637
202,509,0.6740851052670447,0.8370425526335223
6,738,0.6740850257573425,0.8370425128786713
1140,1148,0.6740766644954284,0.8370383322477142
91,118,0.6740136404620389,0.8370068202310195
826,908,0.6739985574819026,0.8369992787409513
530,703,0.6738858578926902,0.836942928946345
826,907,0.6738637401932346,0.8369318700966173
318,394,0.6737353592287514,0.8368676796143757
1014,1176,0.6737107295677751,0.8368553647838876
1101,1144,0.6736623872455333,0.8368311936227666
48,814,0.6735598932973214,0.8367799466486607
94,127,0.6735269494020605,0.8367634747010302
1111,1128,0.6734640490011541,0.836732024500577
231,764,0.6734462900039129,0.8367231450019564
328,450,0.6734016447223868,0.8367008223611934
48,68,0.6733186944640279,0.836659347232014
1043,1092,0.6732968137493013,0.8366484068746507
45,84,0.6732761983828301,0.8366380991914151
255,853,0.6732673506828779,0.836633675341439
840,937,0.6732639097889073,0.8366319548944536
30,107,0.6731634249680367,0.8365817124840184
30,131,0.6731354491477839,0.836567724573892
272,802,0.6731323164602446,0.8365661582301223
343,823,0.6730394849880029,0.8365197424940014
1105,1184,0.6730362932751375,0.8365181466375687
610,634,0.6729541270548818,0.8364770635274409
1077,1127,0.6729150972730847,0.8364575486365424
195,588,0.6729066528866577,0.8364533264433289
276,285,0.6728251573060866,0.8364125786530433
1007,1163,0.6727738672601947,0.8363869336300973
1050,1108,0.6727163084902166,0.8363581542451083
94,98,0.6727061749131686,0.8363530874565843
146,623,0.6726883753599695,0.8363441876799848
63,72,0.6726328677987968,0.8363164338993985
644,980,0.6726065256711792,0.8363032628355895
873,883,0.6726009903395773,0.8363004951697887
310,544,0.6725941080213708,0.8362970540106853
632,698,0.6725427833464944,0.8362713916732472
626,759,0.6724987295013192,0.8362493647506596
1044,1112,0.6724021952710094,0.8362010976355048
1049,1064,0.6723581629804949,0.8361790814902474
157,610,0.6723136069889255,0.8361568034944628
1096,1155,0.6722622443947098,0.8361311221973549
1045,1067,0.6722549261296142,0.8361274630648071
1167,1194,0.6721018811329738,0.8360509405664869
734,752,0.672082663165408,0.836041331582704
1016,1114,0.6720210517314684,0.8360105258657342
814,878,0.6718969894938494,0.8359484947469247
1082,1176,0.6718701151443278,0.8359350575721639
65,777,0.6718548394803945,0.8359274197401972
395,404,0.6718437857543361,0.8359218928771681
1,112,0.6718154327832522,0.8359077163916261
36,86,0.6717748465026834,0.8358874232513417
488,517,0.6717112490198326,0.8358556245099162
521,632,0.6716735867634226,0.8358367933817112
1062,1185,0.6716495288747243,0.8358247644373622
219,908,0.6716356109001083,0.8358178054500541
23,203,0.6716139445430381,0.8358069722715191
142,185,0.6715265054398468,0.8357632527199235
1052,1163,0.671516094468505,0.8357580472342525
732,770,0.6714945867200944,0.8357472933600472
542,676,0.6713937310505316,0.8356968655252658
610,626,0.6712905006826382,0.8356452503413191
631,707,0.6712840067022185,0.8356420033511093
765,843,0.6712685417668148,0.8356342708834075
250,803,0.6712508549327801,0.8356254274663901
534,603,0.6712360504035528,0.8356180252017764
1033,1155,0.6712080640985515,0.8356040320492757
443,501,0.6710081807503623,0.8355040903751811
347,384,0.6709366949489346,0.8354683474744673
1081,1105,0.6708996681800139,0.835449834090007
746,749,0.6708201294440906,0.8354100647220453
100,1160,0.6707845093974362,0.835392254698718
906,918,0.6707625197718431,0.8353812598859216
924,950,0.6707574832817258,0.8353787416408629
1024,1116,0.6707005776821935,0.8353502888410967
248,409,0.6706341501742022,0.8353170750871011
660,679,0.6705939096632908,0.8352969548316453
636,971,0.6704869914111853,0.8352434957055926
297,443,0.6704090967714682,0.8352045483857341
1019,1074,0.6703604091310235,0.8351802045655117
770,771,0.6702867619573333,0.8351433809786666
133,807,0.6702063002862974,0.8351031501431487
26,796,0.670145347460983,0.8350726737304914
686,977,0.6701220216547176,0.8350610108273588
488,703,0.6701030748447017,0.8350515374223508
269,718,0.6700903080273369,0.8350451540136685
582,933,0.6699999465488544,0.8349999732744272
53,245,0.6699372264749501,0.8349686132374751
1062,1130,0.6699085629396301,0.834954281469815
109,114,0.6697884670711804,0.8348942335355902
91,93,0.6697713164868905,0.8348856582434452
827,869,0.6697231728456997,0.8348615864228499
613,928,0.6697104192738548,0.8348552096369274
144,904,0.669650524775801,0.8348252623879004
1066,1112,0.6696484371877979,0.834824218593899
14,764,0.669644885185075,0.8348224425925375
34,659,0.6695460379711828,0.8347730189855914
269,719,0.669506104908522,0.834753052454261
1024,1046,0.6694750497830608,0.8347375248915304
888,896,0.6693977147309786,0.8346988573654893
506,631,0.6693605833758487,0.8346802916879243
83,780,0.6693504304140084,0.8346752152070043
380,388,0.6692826405217727,0.8346413202608863
553,557,0.6692709353968846,0.8346354676984423
342,351,0.669245834087133,0.8346229170435665
40,118,0.669240384039505,0.8346201920197525
1006,1167,0.669225612753159,0.8346128063765794
835,974,0.6691512811950657,0.8345756405975329
184,824,0.6690514842945139,0.8345257421472569
90,766,0.6690484698499791,0.8345242349249895
375,395,0.669019538957145,0.8345097694785726
36,40,0.668954665947875,0.8344773329739374
1,37,0.6689272273565032,0.8344636136782516
254,716,0.6689264959902338,0.8344632479951168
178,809,0.66887034560137,0.834435172800685
3,753,0.668869281961196,0.834434640980598
35,114,0.6687802131247542,0.8343901065623771
1055,1179,0.6687222015822232,0.8343611007911116
598,600,0.6687172496696294,0.8343586248348147
194,509,0.66865978155483,0.834329890777415
96,131,0.6686394799900026,0.8343197399950013
1037,1096,0.6686248785638862,0.8343124392819431
1019,1188,0.6686170473282644,0.8343085236641322
381,1171,0.6684585841919357,0.8342292920959679
1165,1190,0.6683826903353169,0.8341913451676585
610,947,0.6683425520403254,0.8341712760201627
16,554,0.6682688496170313,0.8341344248085156
1060,1116,0.6681721119021199,0.8340860559510599
1000,1117,0.6681006588616377,0.8340503294308188
33,253,0.6680545046682971,0.8340272523341485
39,737,0.6680008137096793,0.8340004068548397
146,595,0.6679353370850027,0.8339676685425014
4,109,0.6678734777366959,0.833936738868348
485,703,0.667859216038075,0.8339296080190375
318,388,0.6678345884379886,0.8339172942189943
50,97,0.6677879175738725,0.8338939587869363
229,776,0.6677006263099239,0.8338503131549619
915,964,0.6676843592844617,0.8338421796422308
848,994,0.6676029350227042,0.8338014675113521
1195,1199,0.66758583385532,0.83379291692766
228,293,0.6675101236434675,0.8337550618217338
409,902,0.66750046983021,0.833750234915105
1000,1089,0.6674384168074122,0.8337192084037062
73,134,0.667429074989058,0.833714537494529
1000,1035,0.6674240483268499,0.8337120241634249
55,690,0.6673978041219052,0.8336989020609527
748,752,0.6673847787442702,0.8336923893721351
779,827,0.6673833880075873,0.8336916940037937
815,817,0.6673709453000598,0.8336854726500299
1158,1188,0.6672654594791654,0.8336327297395827
1133,1147,0.6672299875473202,0.8336149937736601
192,223,0.6670803618642795,0.8335401809321398
28,105,0.6670500584407155,0.8335250292203578
1097,1116,0.6669739022456106,0.8334869511228054
594,611,0.666965424377036,0.833482712188518
378,410,0.6668977432347661,0.8334488716173831
1062,1198,0.6668827877323065,0.8334413938661532
132,169,0.6668752902662662,0.8334376451331331
1124,1155,0.6668574745082457,0.8334287372541229
328,399,0.6668335212809393,0.8334167606404697
126,130,0.6667923093391663,0.8333961546695832
127,269,0.6667634488160453,0.8333817244080226
414,441,0.6667071060802412,0.8333535530401206
424,1160,0.6666102136918493,0.8333051068459246
482,646,0.6665323015505229,0.8332661507752614
301,384,0.666524965440231,0.8332624827201155
1045,1089,0.6665024795790231,0.8332512397895115
1021,1056,0.6664905203359849,0.8332452601679925
734,747,0.6664648926213714,0.8332324463106857
186,893,0.6664648154541732,0.8332324077270866
42,150,0.6664257094848667,0.8332128547424333
1074,1148,0.6663496761886337,0.8331748380943169
834,895,0.6661416495086057,0.8330708247543028
1061,1166,0.6660867590407042,0.8330433795203521
91,767,0.666060899147425,0.8330304495737124
722,740,0.6659545629323804,0.8329772814661902
187,216,0.6658946711601484,0.8329473355800743
153,811,0.6658707658399355,0.8329353829199677
383,394,0.6658670108234024,0.8329335054117012
74,499,0.6657897225876567,0.8328948612938283
204,509,0.665769214774047,0.8328846073870235
628,968,0.665695319592887,0.8328476597964435
576,713,0.6656120833273141,0.8328060416636571
383,399,0.6655983631571916,0.8327991815785958
735,747,0.6655369012559377,0.8327684506279689
11,862,0.6655341366658674,0.8327670683329337
1016,1193,0.6654576572413639,0.832728828620682
82,508,0.6654543822778205,0.8327271911389102
344,409,0.6653810865034357,0.8326905432517179
435,464,0.6653749622130024,0.8326874811065013
1001,1097,0.665259778654335,0.8326298893271675
151,562,0.665249122884298,0.832624561442149
569,671,0.6652473590651563,0.8326236795325781
578,703,0.6651720304206478,0.8325860152103239
812,845,0.6651621642623737,0.8325810821311869
118,130,0.6651563650633061,0.832578182531653
54,844,0.6651045648435774,0.8325522824217887
98,731,0.6650983969064521,0.8325491984532261
778,984,0.6649931257786725,0.8324965628893363
213,824,0.6649403178655615,0.8324701589327808
149,870,0.6649365474333614,0.8324682737166806
125,131,0.6648721150094209,0.8324360575047105
60,776,0.6648396528153055,0.8324198264076528
786,798,0.664789760389153,0.8323948801945765
864,868,0.6647502992162581,0.8323751496081291
862,866,0.6646105190895395,0.8323052595447697
1085,1182,0.6645777089514688,0.8322888544757344
487,514,0.6645110662002746,0.8322555331001373
369,376,0.6644404553294617,0.8322202276647308
2,72,0.6642857953805648,0.8321428976902824
553,851,0.6642400883811888,0.8321200441905944
537,550,0.6640816974906368,0.8320408487453184
251,387,0.6640749449857991,0.8320374724928996
606,985,0.6640541179551662,0.8320270589775831
21,35,0.6639611143216321,0.8319805571608161
520,915,0.6638957209966329,0.8319478604983164
747,770,0.6638729488276484,0.8319364744138242
520,654,0.6637334134469868,0.8318667067234934
56,141,0.6636414355048991,0.8318207177524495
20,792,0.6636096989806617,0.8318048494903308
167,629,0.6635370132652846,0.8317685066326423
726,744,0.6634931211296459,0.8317465605648229
98,793,0.6634101975335484,0.8317050987667742
164,286,0.6633869524533947,0.8316934762266974
630,995,0.6633851030745669,0.8316925515372835
1092,1141,0.6633757311658344,0.8316878655829172
592,952,0.6633634931575613,0.8316817465787807
534,800,0.6633423320867398,0.8316711660433699
528,634,0.6633067771164991,0.8316533885582496
763,868,0.6631258809337673,0.8315629404668836
175,582,0.6631166861094366,0.8315583430547183
562,620,0.6631020525975866,0.8315510262987933
568,774,0.6630930126005121,0.8315465063002561
138,141,0.6630826480362775,0.8315413240181387
576,935,0.6630553825679351,0.8315276912839675
792,795,0.662922268961151,0.8314611344805756
7,136,0.662885436617669,0.8314427183088344
105,131,0.6628784273158477,0.8314392136579238
399,444,0.6628503688575852,0.8314251844287925
1092,1184,0.6628357691268953,0.8314178845634477
713,945,0.6627975436495419,0.831398771824771
521,696,0.6627883586783633,0.8313941793391817
1135,1147,0.6627512865750042,0.8313756432875021
1016,1049,0.6627264690246472,0.8313632345123236
690,917,0.6627110158688273,0.8313555079344137
264,369,0.6626957929379724,0.8313478964689862
128,729,0.6625929860145998,0.8312964930072999
915,970,0.6624946988375289,0.8312473494187644
650,759,0.6623560065633215,0.8311780032816607
863,902,0.66233813807973,0.831169069039865
236,941,0.6623182625398397,0.8311591312699198
